 Increment           1
  5.4541184E-03 -0.4484338      0.2039167       1971.000    
  5.4542902E-03 -0.4484338      0.2111326       1971.000    
  5.4544155E-03 -0.4484338      0.2164150       2094.000    
  5.4545873E-03 -0.4484338      0.2236308       2094.000    
  5.4547125E-03 -0.4484338      0.2289132       2217.000    
  5.4548839E-03 -0.4484338      0.2361290       2217.000    
  5.4550096E-03 -0.4484338      0.2414113       2340.000    
  5.4551810E-03 -0.4484338      0.2486271       2340.000    
  5.4553067E-03 -0.4484338      0.2539093       2463.000    
  5.4554781E-03 -0.4484338      0.2611250       2463.000    
  5.4556034E-03 -0.4484338      0.2664072       2586.000    
  5.4557747E-03 -0.4484338      0.2736229       2586.000    
  5.4559004E-03 -0.4484338      0.2789050       2709.000    
  5.4560718E-03 -0.4484338      0.2861206       2709.000    
  5.4561975E-03 -0.4484338      0.2914028       2832.000    
  5.4563689E-03 -0.4484338      0.2986183       2832.000    
  5.4564942E-03 -0.4484338      0.3039004       2955.000    
  5.4566655E-03 -0.4484338      0.3111158       2955.000    
  5.4567913E-03 -0.4484338      0.3163978       3078.000    
  5.4569626E-03 -0.4484338      0.3236132       3078.000    
  5.4570879E-03 -0.4484338      0.3288952       3201.000    
  5.4572592E-03 -0.4484338      0.3361106       3201.000    
  5.4573850E-03 -0.4484338      0.3413925       3324.000    
  5.4575563E-03 -0.4484338      0.3486078       3324.000    
  5.4576816E-03 -0.4484338      0.3538898       3447.000    
  5.4578530E-03 -0.4484338      0.3611050       3447.000    
  5.4579787E-03 -0.4484338      0.3663869       3570.000    
  5.4581501E-03 -0.4484338      0.3736020       3570.000    
  5.4582753E-03 -0.4484338      0.3788838       3693.000    
  5.4584467E-03 -0.4484338      0.3860989       3693.000    
  5.4585719E-03 -0.4484338      0.3913807       3816.000    
  5.4587433E-03 -0.4484338      0.3985958       3816.000    
  5.4588690E-03 -0.4484338      0.4038775       3939.000    
  5.4590399E-03 -0.4484338      0.4110925       3939.000    
  5.4591657E-03 -0.4484338      0.4163742       4062.000    
  5.4593370E-03 -0.4484338      0.4235891       4062.000    
  5.4594623E-03 -0.4484338      0.4288708       4185.000    
  5.4596337E-03 -0.4484338      0.4360857       4185.000    
  5.4597589E-03 -0.4484338      0.4413673       4308.000    
  5.4599303E-03 -0.4484338      0.4485821       4308.000    
  5.4600555E-03 -0.4484338      0.4538637       4431.000    
  5.4602269E-03 -0.4484338      0.4610784       4431.000    
  5.4603526E-03 -0.4484338      0.4663599       4554.000    
  5.4605235E-03 -0.4484338      0.4735746       4554.000    
  5.4606493E-03 -0.4484338      0.4788561       4677.000    
  5.4608202E-03 -0.4484338      0.4860708       4677.000    
  5.4609459E-03 -0.4484338      0.4913522       4800.000    
  5.4611168E-03 -0.4484338      0.4985668       4800.000    
  5.4612425E-03 -0.4484338      0.5038482       4923.000    
  5.4614134E-03 -0.4484338      0.5110627       4923.000    
  5.4615391E-03 -0.4484338      0.5163441       5046.000    
  5.4617100E-03 -0.4484338      0.5235585       5046.000    
  5.4618358E-03 -0.4484338      0.5288398       5169.000    
  5.4620067E-03 -0.4484338      0.5360543       5169.000    
  5.4621324E-03 -0.4484338      0.5413355       5292.000    
  5.4623033E-03 -0.4484338      0.5485499       5292.000    
  5.4624286E-03 -0.4484338      0.5538311       5415.000    
  5.4625999E-03 -0.4484338      0.5610454       5415.000    
  5.4627252E-03 -0.4484338      0.5663266       5538.000    
  5.4628965E-03 -0.4484338      0.5735408       5538.000    
  5.4630218E-03 -0.4484338      0.5788220       5661.000    
  5.4631932E-03 -0.4484338      0.5860361       5661.000    
  5.4633184E-03 -0.4484338      0.5913172       5784.000    
  5.4634893E-03 -0.4484339      0.5985313       5784.000    
  5.4636151E-03 -0.4484339      0.6038124       5907.000    
  5.4637860E-03 -0.4484339      0.6110265       5907.000    
  5.4639112E-03 -0.4484339      0.6163075       6030.000    
  5.4640826E-03 -0.4484339      0.6235214       6030.000    
  5.4642078E-03 -0.4484339      0.6288024       6153.000    
  5.4643787E-03 -0.4484339      0.6360164       6153.000    
  5.4645045E-03 -0.4484339      0.6412973       6276.000    
  5.4646754E-03 -0.4484339      0.6485112       6276.000    
  5.4648006E-03 -0.4484339      0.6537920       6399.000    
  5.4649720E-03 -0.4484339      0.6610059       6399.000    
  5.4650973E-03 -0.4484339      0.6662868       6522.000    
  5.4652682E-03 -0.4484339      0.6735005       6522.000    
  5.4653934E-03 -0.4484339      0.6787813       6645.000    
  5.4655648E-03 -0.4484339      0.6859950       6645.000    
  5.4656900E-03 -0.4484339      0.6912758       6768.000    
  5.4658609E-03 -0.4484339      0.6984894       6768.000    
  5.4659862E-03 -0.4484339      0.7037701       6891.000    
  5.4661576E-03 -0.4484339      0.7109837       6891.000    
  5.4662828E-03 -0.4484339      0.7162644       7014.000    
  5.4664537E-03 -0.4484339      0.7234779       7014.000    
  5.4665790E-03 -0.4484339      0.7287586       7137.000    
  5.4667499E-03 -0.4484339      0.7359720       7137.000    
  5.4668752E-03 -0.4484339      0.7412526       7260.000    
  5.4670465E-03 -0.4484339      0.7484660       7260.000    
  5.4671718E-03 -0.4484339      0.7537466       7383.000    
  5.4673427E-03 -0.4484339      0.7609599       7383.000    
  5.4674679E-03 -0.4484339      0.7662404       7506.000    
  5.4676388E-03 -0.4484339      0.7734537       7506.000    
  5.4677641E-03 -0.4484339      0.7787341       7629.000    
  5.4679355E-03 -0.4484339      0.7859474       7629.000    
  5.4680603E-03 -0.4484339      0.7912278       7752.000    
  5.4682316E-03 -0.4484339      0.7984410       7752.000    
  5.4683569E-03 -0.4484339      0.8037214       7875.000    
  5.4685278E-03 -0.4484339      0.8109345       7875.000    
  5.4686530E-03 -0.4484339      0.8162149       7998.000    
  5.4688239E-03 -0.4484339      0.8234279       7998.000    
  5.4689492E-03 -0.4484339      0.8287082       8121.000    
  5.4691201E-03 -0.4484339      0.8359212       8121.000    
  5.4692454E-03 -0.4484339      0.8412014       8244.000    
  5.4694163E-03 -0.4484339      0.8484144       8244.000    
  5.4695415E-03 -0.4484339      0.8536946       8367.000    
  5.4697124E-03 -0.4484339      0.8609075       8367.000    
  5.4698377E-03 -0.4484339      0.8661877       8490.000    
  5.4700086E-03 -0.4484339      0.8734004       8490.000    
  5.4701339E-03 -0.4484339      0.8786806       8613.000    
  5.4703047E-03 -0.4484339      0.8858933       8613.000    
  5.4704300E-03 -0.4484339      0.8911734       8736.000    
  5.4706009E-03 -0.4484339      0.8983861       8736.000    
  5.4707262E-03 -0.4484339      0.9036662       8859.000    
  5.4708971E-03 -0.4484339      0.9108789       8859.000    
  5.4710223E-03 -0.4484339      0.9161589       8982.000    
  5.4711932E-03 -0.4484340      0.9233715       8982.000    
  5.4713180E-03 -0.4484340      0.9286515       9105.000    
  5.4714889E-03 -0.4484340      0.9358640       9105.000    
  5.4716142E-03 -0.4484340      0.9411439       9228.000    
  5.4717851E-03 -0.4484340      0.9483563       9228.000    
  5.4719104E-03 -0.4484340      0.9536362       9351.000    
  5.4720812E-03 -0.4484340      0.9608486       9351.000    
  5.4722065E-03 -0.4484340      0.9661285       9474.000    
  5.4723774E-03 -0.4484340      0.9733408       9474.000    
  5.4725022E-03 -0.4484340      0.9786206       9597.000    
  5.4726731E-03 -0.4484340      0.9858329       9597.000    
  5.4727984E-03 -0.4484340      0.9911126       9720.000    
  5.4729693E-03 -0.4484340      0.9983249       9720.000    
  5.4730945E-03 -0.4484340       1.003605       9843.000    
  5.4732654E-03 -0.4484340       1.010817       9843.000    
  5.4733902E-03 -0.4484340       1.016096       9966.000    
  5.4735611E-03 -0.4484340       1.023309       9966.000    
  5.4736864E-03 -0.4484340       1.028588       10089.00    
  5.4738573E-03 -0.4484340       1.035800       10089.00    
  5.4739821E-03 -0.4484340       1.041080       10212.00    
  5.4741530E-03 -0.4484340       1.048292       10212.00    
  5.4742782E-03 -0.4484340       1.053571       10335.00    
  5.4744491E-03 -0.4484340       1.060783       10335.00    
  5.4745739E-03 -0.4484340       1.066063       10458.00    
  5.4747448E-03 -0.4484340       1.073275       10458.00    
  5.4748701E-03 -0.4484340       1.078554       10581.00    
  5.4750405E-03 -0.4484340       1.085766       10581.00    
  5.4751658E-03 -0.4484340       1.091045       10704.00    
  5.4753367E-03 -0.4484340       1.098257       10704.00    
  5.4754615E-03 -0.4484340       1.103537       10827.00    
  5.4756324E-03 -0.4484340       1.110748       10827.00    
  5.4757576E-03 -0.4484340       1.116028       10950.00    
  5.4759281E-03 -0.4484340       1.123239       10950.00    
  5.4760533E-03 -0.4484340       1.128519       11073.00    
  5.4762242E-03 -0.4484340       1.135730       11073.00    
  5.4763490E-03 -0.4484340       1.141009       11196.00    
  5.4765199E-03 -0.4484340       1.148221       11196.00    
  5.4766447E-03 -0.4484340       1.153500       11319.00    
  5.4768156E-03 -0.4484340       1.160712       11319.00    
  5.4769404E-03 -0.4484340       1.165991       11442.00    
  5.4771113E-03 -0.4484340       1.173202       11442.00    
  5.4772366E-03 -0.4484340       1.178481       11565.00    
  5.4774070E-03 -0.4484340       1.185693       11565.00    
  5.4775323E-03 -0.4484340       1.190972       11688.00    
  5.4777027E-03 -0.4484340       1.198183       11688.00    
  5.4778280E-03 -0.4484340       1.203462       11811.00    
  5.4779984E-03 -0.4484340       1.210673       11811.00    
  5.4781237E-03 -0.4484340       1.215952       11934.00    
  5.4782941E-03 -0.4484340       1.223164       11934.00    
  5.4784194E-03 -0.4484340       1.228443       12057.00    
  5.4785898E-03 -0.4484340       1.235654       12057.00    
  5.4787151E-03 -0.4484340       1.240933       12180.00    
  5.4788855E-03 -0.4484341       1.248144       12180.00    
  5.4790108E-03 -0.4484341       1.253423       12303.00    
  5.4791812E-03 -0.4484341       1.260634       12303.00    
  5.4793064E-03 -0.4484341       1.265913       12426.00    
  5.4794769E-03 -0.4484341       1.273123       12426.00    
  5.4796017E-03 -0.4484341       1.278402       12549.00    
  5.4797726E-03 -0.4484341       1.285613       12549.00    
  5.4798974E-03 -0.4484341       1.290892       12672.00    
  5.4800683E-03 -0.4484341       1.298103       12672.00    
  5.4801931E-03 -0.4484341       1.303381       12795.00    
  5.4803635E-03 -0.4484341       1.310592       12795.00    
  5.4804888E-03 -0.4484341       1.315871       12918.00    
  5.4806592E-03 -0.4484341       1.323082       12918.00    
  5.4807840E-03 -0.4484341       1.328360       13041.00    
  5.4809549E-03 -0.4484341       1.335571       13041.00    
  5.4810797E-03 -0.4484341       1.340849       13164.00    
  5.4812506E-03 -0.4484341       1.348060       13164.00    
  5.4813754E-03 -0.4484341       1.353339       13287.00    
  5.4815458E-03 -0.4484341       1.360549       13287.00    
  5.4816706E-03 -0.4484341       1.365828       13410.00    
  5.4818415E-03 -0.4484341       1.373038       13410.00    
  5.4819663E-03 -0.4484341       1.378317       13533.00    
  5.4821367E-03 -0.4484341       1.385527       13533.00    
  5.4822615E-03 -0.4484341       1.390805       13656.00    
  5.4824324E-03 -0.4484341       1.398016       13656.00    
  5.4825572E-03 -0.4484341       1.403294       13779.00    
  5.4827277E-03 -0.4484341       1.410505       13779.00    
  5.4828525E-03 -0.4484341       1.415783       13902.00    
  5.4830234E-03 -0.4484341       1.422993       13902.00    
  5.4831482E-03 -0.4484341       1.428271       14025.00    
  5.4833186E-03 -0.4484341       1.435482       14025.00    
  5.4834434E-03 -0.4484341       1.440760       14148.00    
  5.4836143E-03 -0.4484341       1.447970       14148.00    
  5.4837391E-03 -0.4484341       1.453248       14271.00    
  5.4839095E-03 -0.4484341       1.460458       14271.00    
  5.4840343E-03 -0.4484341       1.465737       14394.00    
  5.4842047E-03 -0.4484341       1.472947       14394.00    
  5.4843295E-03 -0.4484341       1.478225       14517.00    
  5.4845000E-03 -0.4484341       1.485435       14517.00    
  5.4846252E-03 -0.4484341       1.490713       14640.00    
  5.4847957E-03 -0.4484341       1.497923       14640.00    
  5.4849205E-03 -0.4484341       1.503201       14763.00    
  5.4850909E-03 -0.4484341       1.510411       14763.00    
  5.4852157E-03 -0.4484341       1.515689       14886.00    
  5.4853861E-03 -0.4484341       1.522898       14886.00    
  5.4855109E-03 -0.4484341       1.528176       15009.00    
  5.4856814E-03 -0.4484341       1.535386       15009.00    
  5.4858061E-03 -0.4484341       1.540664       15132.00    
  5.4859766E-03 -0.4484341       1.547874       15132.00    
  5.4861014E-03 -0.4484341       1.553151       15255.00    
  5.4862718E-03 -0.4484341       1.560361       15255.00    
  5.4863966E-03 -0.4484341       1.565639       15378.00    
  5.4865670E-03 -0.4484341       1.572849       15378.00    
  5.4866918E-03 -0.4484341       1.578126       15501.00    
  5.4868623E-03 -0.4484341       1.585336       15501.00    
  5.4869871E-03 -0.4484341       1.590614       15624.00    
  5.4871575E-03 -0.4484341       1.597823       15624.00    
  5.4872823E-03 -0.4484341       1.603101       15747.00    
  5.4874527E-03 -0.4484341       1.610310       15747.00    
  5.4875775E-03 -0.4484341       1.615588       15870.00    
  5.4877480E-03 -0.4484341       1.622797       15870.00    
  5.4878728E-03 -0.4484341       1.628075       15993.00    
  5.4880432E-03 -0.4484341       1.635284       15993.00    
  5.4881680E-03 -0.4484341       1.640562       16116.00    
  5.4883384E-03 -0.4484341       1.647771       16116.00    
  5.4884632E-03 -0.4484341       1.653049       16239.00    
  5.4886341E-03 -0.4484341       1.660258       16239.00    
  5.4887594E-03 -0.4484341       1.665535       16362.00    
  5.4889317E-03 -0.4484341       1.672744       16362.00    
  5.4890569E-03 -0.4484341       1.678022       16485.00    
  5.4892274E-03 -0.4484341       1.685231       16485.00    
